Precinct,rank1,rank2,rank3,weight
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Bruce Lundeen,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Bruce Lundeen,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,Lisa Bender,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,undervote,Bruce Lundeen,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-05A,David Schorn,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-05A,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Bruce Lundeen,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Bruce Lundeen,David Schorn,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,Bruce Lundeen,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Saralyn Romanishan,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Lisa Bender,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,UWI,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-06,David Schorn,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,David Schorn,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Bruce Lundeen,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,UWI,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Lisa Bender,Lisa Bender,1
MINNEAPOLIS W-10 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,David Schorn,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-06,David Schorn,Bruce Lundeen,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Lisa Bender,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,UWI,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,undervote,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Lisa Bender,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Bruce Lundeen,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,undervote,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Bruce Lundeen,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,David Schorn,Saralyn Romanishan,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,Lisa Bender,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-06,UWI,UWI,UWI,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Lisa Bender,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,David Schorn,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Bruce Lundeen,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,David Schorn,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,Bruce Lundeen,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-06,David Schorn,Lisa Bender,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Bruce Lundeen,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,undervote,1
MINNEAPOLIS W-10 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,David Schorn,Saralyn Romanishan,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Saralyn Romanishan,Lisa Bender,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,David Schorn,1
MINNEAPOLIS W-10 P-06,Lisa Bender,Saralyn Romanishan,undervote,1
