Precinct,1st Choice,2nd Choice,3rd Choice,count
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,UWI,Kevin Reich,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,UWI,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,John Hayden,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,John Hayden,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,UWI,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Kevin Reich,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,undervote,undervote,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,Jillia Pessenda,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,UWI,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Kevin Reich,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,John Hayden,Kevin Reich,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,Kevin Reich,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Kevin Reich,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,UWI,1
MINNEAPOLIS W-1 P-06,John Hayden,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,overvote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,John Hayden,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,John Hayden,Jillia Pessenda,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,John Hayden,Jillia Pessenda,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,John Hayden,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,John Hayden,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,Jillia Pessenda,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Kevin Reich,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,UWI,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,John Hayden,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,Jillia Pessenda,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,UWI,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,John Hayden,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,Kevin Reich,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,undervote,UWI,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,John Hayden,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,John Hayden,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-1 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Kevin Reich,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Jillia Pessenda,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,UWI,UWI,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,undervote,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,UWI,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,John Hayden,Jillia Pessenda,Kevin Reich,1
MINNEAPOLIS W-1 P-06,John Hayden,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,John Hayden,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,John Hayden,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,John Hayden,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Kevin Reich,Kevin Reich,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,John Hayden,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-06,Kevin Reich,John Hayden,Jillia Pessenda,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-06,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-06,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-07,John Hayden,Jillia Pessenda,Kevin Reich,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,Kevin Reich,undervote,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-07,Kevin Reich,Jillia Pessenda,Kevin Reich,1
MINNEAPOLIS W-1 P-07,Kevin Reich,undervote,undervote,1
MINNEAPOLIS W-1 P-07,John Hayden,Kevin Reich,Jillia Pessenda,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,John Hayden,Kevin Reich,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-07,John Hayden,John Hayden,John Hayden,1
MINNEAPOLIS W-1 P-07,Kevin Reich,Jillia Pessenda,John Hayden,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,undervote,undervote,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,Kevin Reich,John Hayden,1
MINNEAPOLIS W-1 P-07,John Hayden,Jillia Pessenda,undervote,1
MINNEAPOLIS W-1 P-07,Jillia Pessenda,John Hayden,Kevin Reich,1
